COD;NOME_LOCAL;COD_LOCAL;NIVEL
391020;SOP-CIDADE OPERARIA;8392;P
391075;DIPES/GER GOV. EDUC.;8559;P
391080;DIGOV/GER DINIS;8593;P
391085;SOP ESTILO BLUMENAU;8340;P
391090;SOP BERNAR.MONTEIRO;5711;P
391100;DIPRO/PNHU-PNHR;9973;P
391105;SOP-CACAPAVA;8391;P
391120;CENOP N BH/ISS FISC;1908;P
391150;SUPER ADM/NUC PE;9009;P
391155;DITEC/GECAP9/G5;9909;P
391160;PLT-4272 SOBRAL;8;P
391170;CENOP S BSB/DLD 2;1903;P
391175;SOP-BAYEUX;8347;P
391180;SOP-S.PUBLICO MACEIO;8353;P
391185;DIMAC/MESA PERFORM;9984;P
391195;DISEC/EQ.PMO;8558;P
391200;SOP-ESTANCIA VELHA;7818;P
391205;DIREO/GER.N.ARR.NEG.;9990;P
391210;GEINV/ASS.INV.MOD.19;9777;P
391220;DITEC/GESTI1/INTEGRA;9903;P
391225;DICRE/EMPR.CENTR.NOR;8624;P
391230;PALACIO DUQUE CAXIAS;1211;P
391235;CENOP VAL/SUDESTE I;1981;P
391245;DICOR/SOL INT CR CAP;8590;P
391255;CENOP NEG SPE/S.DF1;4011;P
391260;USI/DAV DF/PLT BEL;8896;P
391265;CENOP A C SP/SER EX1;2841;P
391270;CESUP INF S/ENG SUP;9099;P
391275;CESUP INF GP/VERBDIV;9090;P
391280;DITEC/UOS/GENUV;9905;P
391285;DIJUR/GER INT REU;8553;P
391300;SOP-N.SENHORA LAPA;7832;P
391390;SOP POLICIA FEDERAL;4866;P
391405;CENOP N CTB/AGRO43;1962;P
391425;SOP-TURU-SAO LUIS;8392;P
391440;SOP HOSP.BONSUCESSO;4820;P
391445;SES-FLORIPA;4829;P
391450;SOP-SUDOESTE 105;7801;P
391455;SOP-TJ-P.ALEGRE;7821;P
391485;SOP-ABIN;4811;P
391490;SOP-TRT-PR;5712;P
391495;SERV.MEDICO-SENADO;7804;P
391500;SOP-EMBASA;5718;P
391510;SOP-ALTO B.VISTA-SP;5696;P
391595;TRT-DF-ED.SEDE TST;7803;P
391615;CENOP S CTB/FISC 6;1915;P
391620;CESUP SUP/PLAN TERC2;7419;P
391630;CENOP N BH/OPER 06;1908;P
391660;SOP-OURO VERDE;7850;P
391670;SOP-VILA CARMOSINA;4994;P
391680;SOP-BENFICA-CE;7800;P
391690;COGER/GECOE;9568;P
391745;SOP SUDOESTE;4834;P
391785;DIPES/GER CONC. TRAB;8559;P
391790;DIGOV/JUDICIARIO2;8593;P
391795;SOP GUTIERREZ;5711;P
391800;SOP ESTILO GUARULHOS;7824;P
391805;SOP-GLORIA;7816;P
391815;DIEMP/EQ C FX 1 PNHR;9973;P
391825;SOP-TRT-SP JACAREI;8391;P
391830;SOP-GASPAR;8340;P
391845;PLT-0216 LIMEIRA;4203;P
391850;CENOP RECUP/BENS RET;4935;P
391855;SUPER ADM/NUC PESSOA;9009;P
391865;DITEC/GECAP9/G4;9909;P
391880;SOP-S.PUBL J.PESSOA;8347;P
391885;DIMAC/REL PUB MARKET;9984;P
391890;SOP-MARECHAL DEODORO;8353;P
391900;SOP-IVOTI;7818;P
391905;GEINV/ASS.INV.MOD.20;9777;P
391915;MPE/RELACION FIDELIZ;9879;P
391920;DICRE/EMPRESARIAL SP;8624;P
391925;DICOR/SOL TRAN INTER;8590;P
391940;CENOP NEG SPE/S.RJ;4011;P
391945;USI/DAV DF/PLT MAO;8896;P
391950;CENOP A C SP/DESEMB2;2841;P
391955;DITEC/GESAT/G7;9905;P
391960;CESUP INF S/EQ MEC;9099;P
391965;CESUP INF GP/CAMPOS;9090;P
391970;DIOPE/ACEL.PROC II;9600;P
391975;DIREO/COORD.ACE.PROC;9990;P
391980;COE-SEGURANCA;9548;P
391985;DIJUR/GER CAP HUM;8553;P
391990;SOP-CORP. C.O. PE;4844;P
392100;CENOP N CTB/AGRO64;1962;P
392125;SOP MAR-B A M RJ;4820;P
392130;SOP-FREGUESIA;9012;P
392135;SOP-CTO.ADM.GOV.SC;4829;P
392140;SOP-ASA SUL 516;4811;P
392175;SOP-TRT-PR-9.REGIAO;5712;P
392195;SOP-TJ-BA;5718;P
392210;SOP-VILA NOVA;4834;P
392265;DIREC/CICLOS RELAC;8008;P
392275;CESUP SUP/BENS E MAT;7419;P
392290;CESUP FORNEC/FORN 12;7417;P
392305;CENOP RECUP/MAPS 4;4935;P
392315;CENOP S CTB/FIES IMO;1915;P
392320;CENOP N AGRO/S AGRO3;1900;P
392335;SOP-R.VOL.PATRIA;5717;P
392345;SOP-CONJUNTO CEARA;7800;P
392365;COGER/GENOR;9568;P
392430;DIPES/GER NEG. TRAB.;8559;P
392440;SOP ESTILO SAO PAULO;4866;P
392445;SOP BELVEDERE;5711;P
392450;SOP-VL.BARCELONA;7828;P
392455;DIPRO/FP PJ SBPE;9973;P
392465;SOP-AVIBRAS;8391;P
392480;SOP-CUBATAO;8384;P
392500;DIOPE/COMUNICACAO;9600;P
392510;SOP-AEROP. GUARULHOS;7824;P
392520;CENOP S BSB/DLD 4;1903;P
392525;SOP-FOR JOAO PESSOA;8347;P
392530;DIMAC/COMUNICACAO IN;9984;P
392535;SOP-BARRA S MIGUEL;8353;P
392540;SUPER ADM/NUC PF;9009;P
392550;SOP-VILA MARIETA-SP;4994;P
392555;DIGOV/BNDES;8593;P
392560;SOP-ESTILO JK;5696;P
392565;GEINV/ASS.INV.MOD.21;9777;P
392570;DITEC/GECAP1/G5;9910;P
392580;CIB/GER EXP CLI;9867;P
392585;DICRE/EMPR.CENTROSUL;8624;P
392590;DICOR/ESTR CAN E RH;8590;P
392595;DISEC/EQ.PERF.SUPRI;8558;P
392605;CENOP NEG SPE/S.SP;4011;P
392610;USI/DAV DF/PLT FOR;8896;P
392615;CENOP A C SP/CENT 02;2841;P
392620;DITEC/GESAT/G8;9905;P
392625;CESUP INF S/MANUT 1;9099;P
392630;CESUP INF GP/ALTINO;9090;P
392635;SOP-CORP BANK V ITAJ;8340;P
392640;COE-DADOS ANALYT. IA;9968;P
392645;SOP-CORP. SP AGRO;7832;P
392710;HOSPITAL DA CRIANCA;250;P
392720;SOP-RUA DA HOLANDA;5718;P
392730;SOP-VILA JAGUARA;7832;P
392740;SOP CEFET-CS FONSECA;4820;P
392750;PGE SC;4829;P
392840;SOP-REPUBL.DO LIBANO;4834;P
392845;BNC/HC-INST.CORACAO;5670;P
392850;SOP AV.DANIEL TOUCHE;8392;P
392855;SOP-BRASILSEG;5696;P
392870;FORUM SANTA MARIA;9637;P
392875;DIREC/INTEGRACAO NPS;8008;P
392905;CENOP S BSB/SERV 1;1903;P
392910;CENOP/N PF/PGTMOV4;3901;P
392925;CENOP RECUP/IMOB HAS;4935;P
392930;CENOP S CTB/SUBS P 2;1915;P
392965;SOP-RUA DO ORFANATO;4994;P
392970;SOP-TRIB.JUST-FORT;7800;P
392990;SOP-CEASA-CAMPINAS;7850;P
392995;COGER/GEVID;9568;P
393010;MIN.DA INTEGRACAO;5715;P
393070;SOP CIDADE JARDIM;5711;P
393075;SOP ESTILO BELEM;7812;P
393080;SOP-ITAPARICA;7816;P
393085;SOP-GM REFEITORIO;7828;P
393090;DIPRO/FP PJ FGTS;9973;P
393105;SOP-BAIRRO SAO PEDRO;5712;P
393110;SOP-FORUM CACAPAVA;8391;P
393130;CENOP N BH/LIB CAD 4;1908;P
393140;SOP-PACAM AEROP. GRU;7824;P
393145;SOP-AV.BANDEIRANTES;4826;P
393150;SUPER ADM/NUC S.DIGI;9009;P
393170;DIMAC/IMPR,REL PUBL;9984;P
393175;SOP-BRAS;4866;P
393180;GEINV/ASS.INV.MOD.22;9777;P
393185;ASS. LEGISLATIVA AP;261;P
393190;DITEC/GECAP4/G2;9910;P
393195;DIGOV/GEREX GERIN;8593;P
393200;SOP-BARRA SAO MIGUEL;8353;P
393205;DICRE/VAREJO BRASIL;8624;P
393210;DICOR/COM MARKETING;8590;P
393215;DISEC/EQ.PERF.INFRA;8558;P
393225;CENOP NEG SPE/C.PR1;4011;P
393230;USI/DAV DF/PLT TERES;8896;P
393235;CENOP A C SP/FINAN03;2841;P
393240;DITEC/GESAT/G1/E1;9905;P
393245;CESUP INF GP/EST PAL;9090;P
393250;CESUP INF S/AP ENG 2;9099;P
393255;DITEC/GEVOL/G10;9909;P
393260;DIOPE/ATENDIMENTO CD;9600;P
393265;SOP-CORP BANK A VALE;8340;P
393270;DIPES/EQ CULT. PES.;8559;P
393345;CAM.MUN.BOA VISTA;250;P
393350;MAR-2.D N;6;P
393365;SOP TRE-SP;4866;P
393380;SOP UNIV.RIO JANEIRO;4820;P
393385;SOP-CONTINENTE - SC;4829;P
393395;SOP-ASA NORTE 201;7801;P
393440;SOP ESTILO LAGO SUL;4811;P
393455;SOP-R.MATEUS LEME;5712;P
393470;SOP-AV.DOM.FERREIRA;4844;P
393475;SOP-PITUBA;5718;P
393485;SOP-SETOR BUENO;4834;P
393515;FORUM JULIO LEAL;9637;P
393530;DIOPE/COMPENSACAO;9600;P
393535;COGER/GEVID DEVIC;9568;P
393550;SOP-FOR.CAMPINAS;7850;P
393565;ANTT;7803;P
393570;CENOP N PF/PGTMOV8;3901;P
393580;CENOP RECUP/AVALIA;4935;P
393590;CESUP FORNEC/RELAC 3;7417;P
393595;CESUP CONTR/C.ESTR;7421;P
393625;SOP-CIAL.MONTESE-FOR;7800;P
393650;PALACIO IGUACU;1863;P
393695;SOP EST AV.P.MORAIS;5711;P
393705;SOP ESTILO NAZARE;7812;P
393715;SOP-FLORES DA CUNHA;8343;P
393720;SOP-CAM.MUN.CUBATAO;8384;P
393725;SOP-PCA.ROSARIO JACA;8391;P
393730;SOP-FORUM STO. ANDRE;7828;P
393735;SUPER ADM/NUC PR;9009;P
393755;CENOP S CTB/NEG ACOR;1915;P
393760;DIMAC/IMPRENSA;9984;P
393770;SOP-ESTILO PENHA;4994;P
393775;SOP-EST AV.PAULISTA;7832;P
393780;SOP-SAUDE-SP;5696;P
393785;GEINV/ASS.INV.MOD.23;9777;P
393790;DITEC/GECAP1/G3;9910;P
393795;DIGOV/REL INST;8593;P
393800;DIEMP/PLAN E CAP HUM;9973;P
393810;DICRE/CORP. INFRA;8624;P
393815;ELETROBRAS-QUITANDA;1;P
393820;DICOR/BUSINESS INTEL;8590;P
393825;DISEC/SUPR SERV CORP;8558;P
393835;CENOP NEG SPE/CONCI;4011;P
393840;USI/DAV DF/PLT RECIF;8896;P
393850;DITEC/GESAT/G1/E2;9905;P
393855;CESUP INF N/AREA 5;7418;P
393860;CESUP INF GP/TIRAD;9090;P
393865;CESUP INF S/AP ENG 3;9099;P
393870;SOP-C BANK GARULHOS;7824;P
393875;DITEC/GEVOL/G10/E1;9909;P
393880;DIREC/GER CONEXAO;8008;P
393885;DIPES/EQ CONCI;8559;P
393930;MEX-H GE P A;8521;P
393985;FELIPE SCHMIDT;8512;P
393995;SOP-PEDRO LESSA;4812;P
394015;SOP CAMPO GRANDE-RJ;4820;P
394020;SOP-PCA.DA ALFANDEGA;7821;P
394035;SOP-SERPRO-HORTO;9012;P
394055;PM-CENTRO SOCIAL;7808;P
394080;SOP-CAB-DERBA;5718;P
394095;SOP-VILA SONIA-SP;7832;P
394110;SOP-ZAKI NARCHI;5717;P
394130;FORUM SAO SEBASTIAO;9637;P
394140;COGER/GEVID DECON;9568;P
394145;SOP-RUA DR.QUIRINO;7850;P
394155;CAPES-DF;7803;P
394160;CESUP FORNEC/FORN 24;7417;P
394175;CESUP CONTR/BENS ESP;7421;P
394190;CENOP S CTB/REJUD 1;1915;P
394235;6ENOP N AGRO/AGRO21;1900;P
394250;SOP ANIL;8392;P
394280;SOP-ANANINDEUA;7812;P
394285;SOP-FORUM DE SANTOS;8384;P
394290;SOP-FORUM JACAREI;8391;P
394295;CENOP RECUP/MAPS 2;4935;P
394300;SOP-FORUM S. CAETANO;7828;P
394310;CENOP S BSB/DLD 8;1903;P
394315;SOP-S.PUBL TERESINA;8397;P
394320;SUPER ADM/NUC RESULT;9009;P
394330;SOP-BRESSER-S.PAULO;4866;P
394335;SOP-ITAIM PAULISTA;4994;P
394340;SOP-ESTILO V.MARIANA;5696;P
394345;GEINV/ASS.INV.MOD.24;9777;P
394350;DITEC/GECAP4/G4;9910;P
394355;DIGOV/ACOMP REL INST;8593;P
394360;DIEMP/GS ANTECIPA PJ;9973;P
394365;GCASH MPE BALNEARIO;9730;P
394370;DICRE/CORP.GOV.SAUDE;8624;P
394380;DICOR/ESTR INT PLANE;8590;P
394385;DISEC/SUPR.BENS.MAT.;8558;P
394395;CENOP NEG SPE/CONC1;4011;P
394400;CREA RJ;1;P
394405;USI/DAV DF/PLT JPA;8896;P
394410;CENOP A C SP/CB FIN;2841;P
394415;SOP-ESC MUNICIPIO PR;5712;P
394420;DITEC/GESAT/G1/E3;9905;P
394425;CESUP INF N/AP ENG 6;7418;P
394430;CESUP INF S/REINV 2;9099;P
394435;CESUP INF GP/CCBBBSB;9090;P
394440;DITEC/GEVOL/G10/E2;9909;P
394445;DIOPE/TRANSF. PROC.;9600;P
394450;DIPES/EQ JORN. TRAB.;8559;P
394515;DPF-DF-INC;5715;P
394550;SOP-LAURO LINHARES;4829;P
394560;SOP-ANEEL/ANP;7801;P
394565;SOP-CHACARA PEDRAS;7821;P
394590;SOP CEASA-RJ;4820;P
394605;SOP-CHAMPAGNAT;5712;P
394615;DETRAN-GAMELEIRA;7808;P
394640;SOP-JUST.FEDERAL-BA;5718;P
394660;SOP-PAL.BANDEIRANTES;7832;P
394680;SOP-FOR.RE.VL.MIMOSA;7850;P
394685;DIOPE/SPB;9600;P
394690;COGER/GEVID CONIN;9568;P
394720;CESUP FORNEC/FORN 22;7417;P
394725;CENOP RECUP/ARQGERAL;4935;P
394730;CENOP S CTB/CAL REV;1915;P
394735;CESUP CONTR/ADIT-CD4;7421;P
394750;CENOP N PF/IMOBCONS7;3901;P
394760;SOP-CONS.CARRAO;4994;P
394765;SOP-JD.CAMPO GRANDE;5696;P
394780;DITEC/GECAP3/G2/E1;9910;P
394790;UFSM PREDIO 26 MEDIC;8376;P
394815;UNIBACEN;9637;P
394825;CENOP N CTB/AGRO62;1962;P
394835;SOP TCE-MG;5711;P
394840;SOP ESTILO FORTALEZA;7800;P
394845;SOP ESTILO S.LUIS;8392;P
394855;SOP-ITAPOA;7816;P
394860;SOP-CIDADE NOVA-PA;7812;P
394865;SOP-PETROBRAS ADM;8384;P
394875;CORPO DE BOMBEIROS;1863;P
394880;SOP-EST.AV.PORTUGAL;7828;P
394885;SUPER ADM/NUC RISCOS;9009;P
394895;SOP-FOR S.J.CAMPOS;8391;P
394900;CENOP S BSB/DLD 10;1903;P
394905;SOP-ALTOS;8397;P
394910;SOP-PARI;4866;P
394915;GEINV/ASS.INV.MOD.25;9777;P
394920;GCASH MPE CAXIAS SUL;9730;P
394925;DICRE/CORP. AGROIND.;8624;P
394930;DICOR/INOV CONTROLES;8590;P
394940;DISEC/PRATICAS ASG;8558;P
394950;CENOP NEG SPE/CONC2;4011;P
394955;USI/DAV DF/PLT SSA;8896;P
394960;CENOP A C SP/ACC 01;2841;P
394965;DIEMP/EQ AT EMP A PJ;9973;P
394970;DITEC/GESAT/G1/E4;9905;P
394975;BNDES;1;P
394980;CESUP INF N/ENGE 3;7418;P
394990;CESUP INF GP/CCBB BH;9090;P
394995;DITEC/GEVOL/G10/E3;9909;P
395000;DIPES/EQ CONT. TRAB.;8559;P
395045;GR.NAUTICO UNIAO-MV;8521;P
395060;FORUM SOBRAL;250;P
395080;MP-AP-PROMOTORIA;261;P
395090;SOP-EDIHB-PETROBRAS;4812;P
395100;SOP-POL.MILITAR-QG;4829;P
395115;SOP-ASA NORTE 515;7801;P
395135;CENOP S CTB/SUBS P 5;1915;P
395150;SOP-BACACHERI;5712;P
395170;SOP-TRF-PE;4844;P
395180;SOP-SALVADOR;5718;P
395190;SOP-CIDADE ADEMAR;5696;P
395215;SOP-AV.FCO.MATARAZZO;7832;P
395235;COGER/GEVID CODEX;9568;P
395245;SOP-DISTRITO SOUSAS;7850;P
395260;CESUP FORNEC/FORN 21;7417;P
395270;CENOP N CTB/IN/CUS1;1962;P
395275;CESUP CONTR/MOBIL;7421;P
395290;CENOP N PF/IMOBCON3;3901;P
395315;SOP-AV.IMPERADOR;7800;P
395365;SOP ESTILO STA MARIA;8376;P
395370;SOP PR.G.JUSTICA-BH;5711;P
395375;SOP ESTILO O. D AGUA;8392;P
395385;SOP-TRT-SP-SANTOS;8384;P
395390;CORPO BOMBEIROS-CCB;6501;P
395415;SOP-S.PUBLICO BELEM;7812;P
395420;SOP-SANTA BRANCA;8391;P
395425;SOP-JOSE DE FREITAS;8397;P
395430;SUPER ADM/NUC RJ;9009;P
395440;SOP-PARQUE BOTURUSSU;4994;P
395445;SOP-RUA SILVA JARDIM;4866;P
395450;DITEC/GECAP4/G1;9910;P
395455;GEINV/ASS.INV.MOD.26;9777;P
395460;DICRE/CORP.COM.SERV.;8624;P
395470;DISEC/NEGOC ESTRATEG;8558;P
395480;CENOP NEG SPE/CONC3;4011;P
395485;USI/DAVDF/PLT PALMAS;8896;P
395490;DIEMP/GS MPO E ACESS;9973;P
395495;DITEC/GESAT/G1/E5;9905;P
395500;CESUP INF N/ENGE 4;7418;P
395505;CESUP INF S/MANUT 2;9099;P
395510;CESUP INF GP/CCBB RJ;9090;P
395515;DITEC/GEVOL/G10/E4;9909;P
395520;DIPES/EQ GOV. EDUC.;8559;P
395530;SOP-R.SALES OLIVEIRA;7850;P
395555;GR.NAUTICO UNIAO-PET;8521;P
395625;SOP-CASAN;4829;P
395640;TRT-FORUM TRAB;7801;P
395645;SOP-PEDRA DE ITAUNA;9012;P
395655;SOP-AV.JULIO;7821;P
395670;CENOP S CTB/SS PASEP;1915;P
395680;SOP-COPEL-BR 277;5712;P
395685;SOP-EST MINAS GERAIS;5711;P
395755;MIN.CIDADES-DF;7804;P
395765;COGER/GEVID DIPIN;9568;P
395770;PAL.PLANALTO-3.ANDAR;7803;P
395780;CESUP FORNEC/RELAC 2;7417;P
395785;CENOP N CTB/AP AGRO;1962;P
395790;CESUP CONTR/FORN-APO;7421;P
395795;SOP UFAM;4838;P
395815;CENOP N PF/IMOBCON1;3901;P
395825;SOP-VL.REGENTE FEIJO;4994;P
395830;SOP-AV.OSORIO PAIVA;7800;P
395855;SOP ESTILO P. NEGRA;4833;P
395875;SOP ESTILO RENASCENC;8392;P
395880;SOP-FOR SANTOS CIVEL;8384;P
395885;ACADEMIA DO GUATUPE;1863;P
395890;CENOP RECUP/MAPS EXA;4935;P
395895;SUPER ADM/NUC RS;9009;P
395905;CENOP S BSB/DLD 14;1903;P
395910;SOP-FORUM STA BRANCA;8391;P
395920;SOP-TIMON;8397;P
395935;SOP-CPTM-BRAS;4866;P
395940;SOP-EST.FARIA LIMA;5696;P
395945;SOP-ESTILO SHOP. CID;7832;P
395960;GEINV/ASS.INV.MOD.27;9777;P
395965;DICRE/CORP.INDUSTRIA;8624;P
395970;CENOP VAL/NE III/S1;1981;P
395990;CENOP NEG SPE/ROT2;4011;P
395995;USI/DAV DF/PLT GYN;8896;P
396000;DIEMP/EQ BCO OPENFIN;9973;P
396005;DITEC/GESAT/G1/E6;9905;P
396010;CESUP INF N/AREA 6;7418;P
396015;CESUP INF S/PROGR;9099;P
396020;CESUP INF GP/CCBB SP;9090;P
396025;SOP-CORP BANK PARA;7812;P
396030;DIPES/EQ POLIT. REM.;8559;P
396035;SOP-CORP. RS AGRO;8376;P
396045;SOP-AV.ANGELICA;5717;P
396090;BOA VISTA ENERGIA;250;P
396125;SOP-SED-SC;4829;P
396145;SOP-AV.INDEPENDENCIA;7821;P
396190;SOP-UFG CAMPUS II;4834;P
396195;SOP-LARGO DO SOCORRO;5696;P
396230;DIOPE/EQUIPE COMPE;9600;P
396250;CENOP S CTB/SEG CUMP;1915;P
396270;CENOP N PF/IMOBPOS1;3901;P
396280;SOP-PCA.DR.SAM.VIDAL;4994;P
396290;SOP-AV.JOSE BASTOS;7800;P
396315;SOP TORQUATO TAPAJOS;4838;P
396325;COGER/GEVID DISEX;9568;P
396330;SOP ESTILO RIB.PRETO;4824;P
396340;CESUP FORNEC/FORN 32;7417;P
396345;SOP T J BUTANTA;7832;P
396360;SOP A.LEGISLATIVA-BH;5711;P
396365;SECEX/GERIN;8537;P
396370;SOP-JACARAIPE;7816;P
396375;SOP-TRT-PR 1E2 VARAS;5712;P
396380;SOP-VILA MIRIM;8384;P
396385;IAP-LABORATORIO;1863;P
396395;SUPER ADM/NUC SC;9009;P
396410;SOP-S.PUBLICO S LUIS;8392;P
396415;SOP-PARAIBUNA;8391;P
396420;CENOP RECUP/BENS;4935;P
396430;SOP-IPIRANGA S.BUENO;4866;P
396440;DICRE/COOPER. VAREJO;8624;P
396455;CENOP NEG SPE/CONV;4011;P
396460;DITEC/GECAP4/G3;9910;P
396465;DIEMP/EQ ANALYTICS;9973;P
396470;DITEC/GESAT/G1/E7;9905;P
396475;CESUP INF N/AP ENG 7;7418;P
396480;CESUP INF S/EF.LEGAL;9099;P
396485;CESUP INF GP/SEDAN;9090;P
396490;USI/GEINT PLD/FTP-C;8896;P
396495;DIPES/EQ AVAL. DES.;8559;P
396590;SOP FAB-H C A;4820;P
396605;SOP-CARLOS GOMES-POA;7821;P
396610;SOP-JACANA;5717;P
396635;SOP-BELA VISTA-SAO;4866;P
396660;IAT-INST.A.TEIXEIRA;7838;P
396695;FUNDACAO CASA;8688;P
396710;DIOPE/MONITORA SPB;9600;P
396720;CESUP FORNEC/PERFOR;7417;P
396730;CENOP S CTB/FALECOM;1915;P
396745;CENOP N BH/OPER 05;1908;P
396760;SOP-R.PAULA BUENO;7850;P
396765;SOP-AV.MATEO BEI-SP;4994;P
396770;SOP-AER.INTERNAC.;7801;P
396775;SOP B.OURO PRETO;4826;P
396795;CENOP N AGRO/AGRO24;1900;P
396805;COGER/GEVID DACON;9568;P
396810;SOP BAIRRO ALEIXO-AM;4838;P
396815;SOP ESTILO RECIFE A.;4844;P
396820;SOP MORADA DO SOL;4834;P
396835;CENOP N CTB/AGRO 06;1962;P
396845;SOP ESTILO BOULEVARD;4824;P
396850;SOP-EST MONUMENTAL;4811;P
396855;SECEX/GER INST. I;8537;P
396860;SOP-ESTILO CURITIBA;5712;P
396870;HOSP.POLICIA MILITAR;1863;P
396875;DIREO/GER.PR.EST.COR;9990;P
396890;SUPER ADM/NUC SP CAP;9009;P
396900;SOP-BACEN-DESPA;7832;P
396905;SOP-FORCAS ARMADAS;5696;P
396910;DITEC/UEC I/GECAP1;9910;P
396915;DITEC/GECAP6/G7/E2;9909;P
396920;DICRE/ANALISE E INF.;8624;P
396935;CENOP NEG SPE/C.PR2;4011;P
396940;DITEC/GESAT/G1/E8;9905;P
396945;CESUP INF N/ENGE 5;7418;P
396950;CESUP INF S/AP ENG 6;9099;P
396955;CESUP INF GP/VENTURA;9090;P
396960;SOP-CORP BANK VL PAR;8391;P
396965;USI/COORD INTEGRACAO;8896;P
396970;DIEMP/INT NEG C E PF;9973;P
397475;POLICIA FEDERAL;250;P
397495;SOP-CLOV.BEVILACQUA;4866;P
397505;SOP-MENINO DEUS;7821;P
397515;IPESC;4829;P
397545;SOP-PMC-PAL.29 MARCO;5712;P
397615;DAL-PM-SALVADOR-BA;6;P
397640;CESUP FORNEC/DS;7417;P
397645;CENOP S BSB/R UNI 7;1903;P
397665;CESUP CONTR/PROC 3;7421;P
397680;CENOP N BH/CASHOMNI1;1908;P
397685;CENOP N PF/IMOBCON2;3901;P
397690;SOP-JARDIM FRANCA-SP;5717;P
397720;DIPES/EQ CONT. DISC.;8559;P
397735;CENOP N AGRO/AGRO 11;1900;P
397745;TESOU/MERCADO EXTERN;8555;P
397750;SOP B.JORGE TEIXEIRA;4838;P
397755;SOP ESTILO V. CARRAO;4994;P
397775;COGER/GETRI GEFAZ II;9568;P
397785;SOP-EST INV CAPITAL;4811;P
397790;SECEX/GER INST. II;8537;P
397795;SOP-SERTAOZINHO;4824;P
397800;SETI-PR;1863;P
397805;SOP-AV. PRES. WILSON;8384;P
397825;SUPER ADM/NUC SP INT;9009;P
397835;SOP-ESTILO AV.BRASIL;7832;P
397840;SOP-ESTILO E.P.MEDIC;5696;P
397845;DITEC/UEC I/GECAP4;9910;P
397850;DITEC/GECAP11/G5/E4;9909;P
397855;DICRE/SERVS.E MONIT.;8624;P
397865;CENOP NEG SPE/COMUN;4011;P
397870;DITEC/GESAT/G1/E9;9905;P
397875;CESUP INF N/ENGE 6;7418;P
397880;CESUP INF S/ENGE 3;9099;P
397885;USI/ANTIFRAUDE;8896;P
397890;USD/CIAM;9548;P
397920;CEPLAC-ILHEUS;70;P
398180;TERMINAL INTEGRACAO;250;P
398200;SOP-TIRADENTES-SP;4866;P
398250;SOP-FAB-6.COM A R;4811;P
398270;SOP-AEROP.SALVADOR;5718;P
398275;SOP-GOIANIA LESTE;4834;P
398285;SOP-V.SANTA CATARINA;5696;P
398295;SOP-BARRO BRANCO;5717;P
398340;CENOP S BSB/R UNI 8;1903;P
398345;CESUP FORNEC/PAG;7417;P
398360;CESUP SUP/ATD FISC 2;7419;P
398385;SOP-LAGO NORTE;7801;P
398390;SOP-PCA.CARMO-FORT;7800;P
398420;SOP TANCREDO NEVES;4838;P
398425;SOP ESTILO PORTAO;5712;P
398445;COGER/GESUB DIESC;9568;P
398450;SOP-PAMPULHA;4826;P
398460;CENOP RECUP/AJZ;4935;P
398465;SOP-AV. 9 ABRIL;8384;P
398470;DIREO/GER.INT.MERCAD;9990;P
398475;SECEX/CERIM DF;8537;P
398485;DITEC/GESTI2/EST GO;9903;P
398490;SOP-PCA.ALEIXO MAFRA;4994;P
398495;GEINV/ASS.INV.MOD.51;9777;P
398500;CENOP S CTB/OFICIO 3;1915;P
398505;TRT-AL-VARAS;1600;P
398510;DITEC/GECAP1/G1;9910;P
398515;DITEC/GECAP11/G7/E4;9909;P
398520;DICRE/AGRO E NAVAL;8624;P
398525;CENOP NEG SPE/C.BH;4011;P
398530;DITEC/GESAT/G1/E10;9905;P
398535;CESUP INF S/AP ENG 8;9099;P
398540;CESUP INF GP/E1 AEA2;9090;P
398545;CESUP INF N/MAN AEA;7418;P
398550;DIPES/GER DIRIGENTES;8559;P
398555;USI/GER INVESTIGACAO;8896;P
398560;SOP-CORP. FARIA LIMA;7832;P
398595;SOP-B.BOM RETIRO;5717;P
398740;MINISTERIO PUBLICO;250;P
398760;SOP-BAIRRO SAO JOAO;7821;P
398765;UDESC-FLORIPA;4829;P
398800;SOP-UNIV.DE BRASILIA;4811;P
398815;SOP-ITAPUA;5718;P
398825;PRR-PROC.REG.REP.3.R;5670;P
398845;DIOPE/GER. VALORES;9600;P
398865;CENOP N CTB/PVT 7;1962;P
398875;CESUP CONTR/ADIT 3;7421;P
398895;SOP-TJ-SP-PAULISTA;4866;P
398900;SOP-AV.RIO PEDRAS;4994;P
398945;CENOP N AGRO/AGRO14;1900;P
398965;CESUP FORNEC/FORN 23;7417;P
398975;SOP COR.EUCARISTICO;4826;P
398980;SOP BAIRRO LOURDES;5711;P
398985;SOP ESTILO MANAUS;4838;P
398990;SOP-CANAVIAIS;4824;P
399000;CENOP RECUP/CONDUCAO;4935;P
399005;SOP-FORUM CUBATAO;8384;P
399020;DITEC/GESTI2/PORTF;9903;P
399025;SOP-CHACARA KLABIN;5696;P
399030;CENOP S CTB/OFICIO 4;1915;P
399035;TRT-AL-SEDE;1600;P
399040;DITEC/GECAP1/G2;9910;P
399045;DITEC/GECAP11/G8;9909;P
399050;DICRE/IMOB.CON.CIVIL;8624;P
399055;CENOP VAL/NEII/S1;1981;P
